Year,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2020,2020,MO,Missouri,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,78.4,78.4,&,Interpret with caution; less than 60 respondents,59.2,90.0,Race/Ethnicity,"Multiracial, non-Hispanic",29,MAT,MAT01,CRDPREV,RACE,MRC
2020,2020,MT,Montana,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,97.2,97.2,&,Interpret with caution; less than 60 respondents,89.8,99.3,Race/Ethnicity,"Multiracial, non-Hispanic",30,MAT,MAT01,CRDPREV,RACE,MRC
2020,2020,ME,Maine,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,76.8,76.8,&,Interpret with caution; less than 60 respondents,57.8,88.9,Race/Ethnicity,"Black, non-Hispanic",23,MAT,MAT01,CRDPREV,RACE,BLK
2020,2020,MI,Michigan,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,92.7,92.7,&,Interpret with caution; less than 60 respondents,80.8,97.5,Race/Ethnicity,"Asian, non-Hispanic",26,MAT,MAT01,CRDPREV,RACE,ASN
2020,2020,MN,Minnesota,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,83.9,83.9,&,Interpret with caution; less than 60 respondents,60.7,94.6,Race/Ethnicity,Hispanic,27,MAT,MAT01,CRDPREV,RACE,HIS
2020,2020,KY,Kentucky,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,75.0,75.0,&,Interpret with caution; less than 60 respondents,53.5,88.7,Race/Ethnicity,Hispanic,21,MAT,MAT01,CRDPREV,RACE,HIS
2020,2020,MO,Missouri,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,91.7,91.7,&,Interpret with caution; less than 60 respondents,78.9,97.0,Race/Ethnicity,Hispanic,29,MAT,MAT01,CRDPREV,RACE,HIS
2020,2020,MT,Montana,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,92.7,92.7,&,Interpret with caution; less than 60 respondents,75.9,98.1,Race/Ethnicity,Hispanic,30,MAT,MAT01,CRDPREV,RACE,HIS
2020,2020,LA,Louisiana,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,75.8,75.8,&,Interpret with caution; less than 60 respondents,62.4,85.6,Race/Ethnicity,Hispanic,22,MAT,MAT01,CRDPREV,RACE,HIS
2020,2020,ND,North Dakota,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,79.5,79.5,&,Interpret with caution; less than 60 respondents,58.6,91.4,Race/Ethnicity,Hispanic,38,MAT,MAT01,CRDPREV,RACE,HIS
2020,2020,NH,New Hampshire,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,82.1,82.1,&,Interpret with caution; less than 60 respondents,58.6,93.7,Race/Ethnicity,Hispanic,33,MAT,MAT01,CRDPREV,RACE,HIS
2020,2020,ND,North Dakota,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,79.0,79.0,&,Interpret with caution; less than 60 respondents,62.3,89.6,Race/Ethnicity,"Black, non-Hispanic",38,MAT,MAT01,CRDPREV,RACE,BLK
2020,2020,UT,Utah,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,90.5,90.5,&,Interpret with caution; less than 60 respondents,68.2,97.7,Race/Ethnicity,"Multiracial, non-Hispanic",49,MAT,MAT01,CRDPREV,RACE,MRC
2020,2020,PA,Pennsylvania,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,77.3,77.3,&,Interpret with caution; less than 60 respondents,57.0,89.7,Race/Ethnicity,"Multiracial, non-Hispanic",42,MAT,MAT01,CRDPREV,RACE,MRC
2020,2020,SD,South Dakota,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,79.2,79.2,&,Interpret with caution; less than 60 respondents,65.7,88.4,Race/Ethnicity,"Black, non-Hispanic",46,MAT,MAT01,CRDPREV,RACE,BLK
2020,2020,SD,South Dakota,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,98.0,98.0,&,Interpret with caution; less than 60 respondents,89.4,99.7,Race/Ethnicity,"Asian, non-Hispanic",46,MAT,MAT01,CRDPREV,RACE,ASN
2020,2020,WY,Wyoming,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,88.4,88.4,&,Interpret with caution; less than 60 respondents,72.4,95.7,Race/Ethnicity,Hispanic,56,MAT,MAT01,CRDPREV,RACE,HIS
2020,2020,WY,Wyoming,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,75.4,75.4,&,Interpret with caution; less than 60 respondents,65.3,83.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",56,MAT,MAT01,CRDPREV,RACE,AIAN
2020,2020,VA,Virginia,PRAMS,Maternal Health,Postpartum checkup among women with a recent live birth,%,Crude Prevalence,89.4,89.4,&,Interpret with caution; less than 60 respondents,71.8,96.5,Race/Ethnicity,"Asian, non-Hispanic",51,MAT,MAT01,CRDPREV,RACE,ASN
2020,2020,CO,Colorado,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,19.0,19.0,&,Interpret with caution; less than 60 respondents,7.3,41.2,Race/Ethnicity,"Asian, non-Hispanic",8,MEN,MEN03,CRDPREV,RACE,ASN
2020,2020,AZ,Arizona,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,25.6,25.6,&,Interpret with caution; less than 60 respondents,12.5,45.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,MEN,MEN03,CRDPREV,RACE,AIAN
2020,2020,AK,Alaska,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,16.0,16.0,&,Interpret with caution; less than 60 respondents,7.3,31.6,Race/Ethnicity,"Asian, non-Hispanic",2,MEN,MEN03,CRDPREV,RACE,ASN
2020,2020,AK,Alaska,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,14.1,14.1,&,Interpret with caution; less than 60 respondents,7.2,26.0,Race/Ethnicity,Hispanic,2,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,AZ,Arizona,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,11.2,11.2,&,Interpret with caution; less than 60 respondents,4.2,26.5,Race/Ethnicity,"Asian, non-Hispanic",4,MEN,MEN03,CRDPREV,RACE,ASN
2020,2020,AZ,Arizona,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,17.3,17.3,&,Interpret with caution; less than 60 respondents,8.0,33.7,Race/Ethnicity,"Black, non-Hispanic",4,MEN,MEN03,CRDPREV,RACE,BLK
2020,2020,DE,Delaware,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,19.5,19.5,&,Interpret with caution; less than 60 respondents,10.3,33.9,Race/Ethnicity,"Asian, non-Hispanic",10,MEN,MEN03,CRDPREV,RACE,ASN
2020,2020,IA,Iowa,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,2.7,2.7,&,Interpret with caution; less than 60 respondents,0.4,16.9,Race/Ethnicity,Hispanic,19,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,FL,Florida,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,11.6,11.6,&,Interpret with caution; less than 60 respondents,4.9,25.2,Race/Ethnicity,"Multiracial, non-Hispanic",12,MEN,MEN03,CRDPREV,RACE,MRC
2020,2020,KS,Kansas,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,22.6,22.6,&,Interpret with caution; less than 60 respondents,9.6,44.6,Race/Ethnicity,"Asian, non-Hispanic",20,MEN,MEN03,CRDPREV,RACE,ASN
2020,2020,MO,Missouri,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,12.4,12.4,&,Interpret with caution; less than 60 respondents,5.2,26.8,Race/Ethnicity,Hispanic,29,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,ME,Maine,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,15.5,15.5,&,Interpret with caution; less than 60 respondents,6.4,33.0,Race/Ethnicity,"Black, non-Hispanic",23,MEN,MEN03,CRDPREV,RACE,BLK
2020,2020,MO,Missouri,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,18.4,18.4,&,Interpret with caution; less than 60 respondents,7.8,37.6,Race/Ethnicity,"Multiracial, non-Hispanic",29,MEN,MEN03,CRDPREV,RACE,MRC
2020,2020,KY,Kentucky,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,25.2,25.2,&,Interpret with caution; less than 60 respondents,12.0,45.4,Race/Ethnicity,Hispanic,21,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,MT,Montana,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,16.1,16.1,&,Interpret with caution; less than 60 respondents,9.0,27.2,Race/Ethnicity,"Multiracial, non-Hispanic",30,MEN,MEN03,CRDPREV,RACE,MRC
2020,2020,MT,Montana,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,16.4,16.4,&,Interpret with caution; less than 60 respondents,6.8,34.4,Race/Ethnicity,Hispanic,30,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,LA,Louisiana,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,13.9,13.9,&,Interpret with caution; less than 60 respondents,7.0,25.8,Race/Ethnicity,Hispanic,22,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,MI,Michigan,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,16.1,16.1,&,Interpret with caution; less than 60 respondents,7.2,32.4,Race/Ethnicity,"Asian, non-Hispanic",26,MEN,MEN03,CRDPREV,RACE,ASN
2020,2020,MN,Minnesota,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,15.5,15.5,&,Interpret with caution; less than 60 respondents,5.2,37.8,Race/Ethnicity,Hispanic,27,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,ND,North Dakota,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,23.1,23.1,&,Interpret with caution; less than 60 respondents,11.7,40.6,Race/Ethnicity,"Black, non-Hispanic",38,MEN,MEN03,CRDPREV,RACE,BLK
2020,2020,NH,New Hampshire,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,0.7,0.7,&,Interpret with caution; less than 60 respondents,0.2,2.4,Race/Ethnicity,Hispanic,33,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,ND,North Dakota,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,25.8,25.8,&,Interpret with caution; less than 60 respondents,12.2,46.5,Race/Ethnicity,Hispanic,38,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,SD,South Dakota,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,13.7,13.7,&,Interpret with caution; less than 60 respondents,6.2,27.8,Race/Ethnicity,"Asian, non-Hispanic",46,MEN,MEN03,CRDPREV,RACE,ASN
2020,2020,UT,Utah,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,20.1,20.1,&,Interpret with caution; less than 60 respondents,9.3,38.1,Race/Ethnicity,"Multiracial, non-Hispanic",49,MEN,MEN03,CRDPREV,RACE,MRC
2020,2020,PA,Pennsylvania,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,20.1,20.1,&,Interpret with caution; less than 60 respondents,9.8,36.8,Race/Ethnicity,"Multiracial, non-Hispanic",42,MEN,MEN03,CRDPREV,RACE,MRC
2020,2020,SD,South Dakota,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,21.9,21.9,&,Interpret with caution; less than 60 respondents,12.8,34.9,Race/Ethnicity,"Black, non-Hispanic",46,MEN,MEN03,CRDPREV,RACE,BLK
2020,2020,WY,Wyoming,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,15.1,15.1,&,Interpret with caution; less than 60 respondents,6.1,32.7,Race/Ethnicity,Hispanic,56,MEN,MEN03,CRDPREV,RACE,HIS
2020,2020,VA,Virginia,PRAMS,Mental Health,Postpartum depressive symptoms among women with a recent live birth,%,Crude Prevalence,21.9,21.9,&,Interpret with caution; less than 60 respondents,10.4,40.3,Race/Ethnicity,"Asian, non-Hispanic",51,MEN,MEN03,CRDPREV,RACE,ASN
2020,2020,AK,Alaska,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,30.2,30.2,&,Interpret with caution; less than 60 respondents,18.1,45.9,Race/Ethnicity,"Asian, non-Hispanic",2,ORH,ORH07,CRDPREV,RACE,ASN
2020,2020,AZ,Arizona,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,20.8,20.8,&,Interpret with caution; less than 60 respondents,10.7,36.6,Race/Ethnicity,"Black, non-Hispanic",4,ORH,ORH07,CRDPREV,RACE,BLK
2020,2020,AK,Alaska,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,41.6,41.6,&,Interpret with caution; less than 60 respondents,23.9,61.7,Race/Ethnicity,"Black, non-Hispanic",2,ORH,ORH07,CRDPREV,RACE,BLK
2020,2020,CO,Colorado,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,45.6,45.6,&,Interpret with caution; less than 60 respondents,28.4,63.9,Race/Ethnicity,"Asian, non-Hispanic",8,ORH,ORH07,CRDPREV,RACE,ASN
2020,2020,AZ,Arizona,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,56.8,56.8,&,Interpret with caution; less than 60 respondents,39.9,72.2,Race/Ethnicity,"Asian, non-Hispanic",4,ORH,ORH07,CRDPREV,RACE,ASN
2020,2020,IA,Iowa,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,23.1,23.1,&,Interpret with caution; less than 60 respondents,13.4,36.9,Race/Ethnicity,Hispanic,19,ORH,ORH07,CRDPREV,RACE,HIS
2020,2020,KS,Kansas,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,47.8,47.8,&,Interpret with caution; less than 60 respondents,27.9,68.5,Race/Ethnicity,"Asian, non-Hispanic",20,ORH,ORH07,CRDPREV,RACE,ASN
2020,2020,FL,Florida,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,21.1,21.1,&,Interpret with caution; less than 60 respondents,9.4,40.7,Race/Ethnicity,"Multiracial, non-Hispanic",12,ORH,ORH07,CRDPREV,RACE,MRC
2020,2020,DE,Delaware,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,31.4,31.4,&,Interpret with caution; less than 60 respondents,19.4,46.5,Race/Ethnicity,"Asian, non-Hispanic",10,ORH,ORH07,CRDPREV,RACE,ASN
2020,2020,MN,Minnesota,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,21.7,21.7,&,Interpret with caution; less than 60 respondents,9.3,42.7,Race/Ethnicity,Hispanic,27,ORH,ORH07,CRDPREV,RACE,HIS
2020,2020,MI,Michigan,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,32.4,32.4,&,Interpret with caution; less than 60 respondents,19.1,49.3,Race/Ethnicity,"Asian, non-Hispanic",26,ORH,ORH07,CRDPREV,RACE,ASN
2020,2020,MT,Montana,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,30.9,30.9,&,Interpret with caution; less than 60 respondents,17.8,48.0,Race/Ethnicity,"Multiracial, non-Hispanic",30,ORH,ORH07,CRDPREV,RACE,MRC
2020,2020,MO,Missouri,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,27.8,27.8,&,Interpret with caution; less than 60 respondents,16.0,43.9,Race/Ethnicity,Hispanic,29,ORH,ORH07,CRDPREV,RACE,HIS
2020,2020,MO,Missouri,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,40.5,40.5,&,Interpret with caution; less than 60 respondents,24.1,59.4,Race/Ethnicity,"Multiracial, non-Hispanic",29,ORH,ORH07,CRDPREV,RACE,MRC
2020,2020,MT,Montana,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,22.7,22.7,&,Interpret with caution; less than 60 respondents,10.9,41.2,Race/Ethnicity,Hispanic,30,ORH,ORH07,CRDPREV,RACE,HIS
2020,2020,ME,Maine,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,17.7,17.7,&,Interpret with caution; less than 60 respondents,7.9,34.9,Race/Ethnicity,"Black, non-Hispanic",23,ORH,ORH07,CRDPREV,RACE,BLK
2020,2020,KY,Kentucky,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,7.8,7.8,&,Interpret with caution; less than 60 respondents,2.4,22.7,Race/Ethnicity,Hispanic,21,ORH,ORH07,CRDPREV,RACE,HIS
2020,2020,MA,Massachusetts,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,30.4,30.4,&,Interpret with caution; less than 60 respondents,17.3,47.8,Race/Ethnicity,"Multiracial, non-Hispanic",25,ORH,ORH07,CRDPREV,RACE,MRC
2020,2020,LA,Louisiana,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,26.2,26.2,&,Interpret with caution; less than 60 respondents,16.0,39.9,Race/Ethnicity,Hispanic,22,ORH,ORH07,CRDPREV,RACE,HIS
2020,2020,ND,North Dakota,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,21.4,21.4,&,Interpret with caution; less than 60 respondents,11.1,37.3,Race/Ethnicity,"Black, non-Hispanic",38,ORH,ORH07,CRDPREV,RACE,BLK
2020,2020,NH,New Hampshire,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,34.0,34.0,&,Interpret with caution; less than 60 respondents,18.6,53.8,Race/Ethnicity,Hispanic,33,ORH,ORH07,CRDPREV,RACE,HIS
2020,2020,ND,North Dakota,PRAMS,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,%,Crude Prevalence,26.9,26.9,&,Interpret with caution; less than 60 respondents,13.0,47.5,Race/Ethnicity,Hispanic,38,ORH,ORH07,CRDPREV,RACE,HIS
